tenure_months,monthly_spend,support_calls,usage_hours,contract_months,late_payments,churn
13.0,140.70866,0.0,107.37538,1.0,2.0,1.0
19.0,138.01427,2.0,13.572542,12.0,0.0,1.0
48.0,148.83388,3.0,54.820995,12.0,2.0,0.0
65.0,37.117977,2.0,45.14208,1.0,1.0,0.0
20.0,123.48213,2.0,86.7284,12.0,1.0,0.0
50.0,124.58427,2.0,27.779234,12.0,0.0,0.0
5.0,103.76856,6.0,52.02607,12.0,0.0,1.0
1.0,56.251926,1.0,63.723953,12.0,1.0,0.0
4.0,145.46927,3.0,46.41411,12.0,5.0,1.0
67.0,46.57488,1.0,34.648937,24.0,1.0,0.0
42.0,84.9448,1.0,49.556076,12.0,1.0,0.0
58.0,87.79333,4.0,43.810074,24.0,0.0,0.0
2.0,41.037815,2.0,43.75395,24.0,1.0,0.0
2.0,113.92875,2.0,68.61425,24.0,0.0,0.0
62.0,31.55273,2.0,58.05899,1.0,1.0,0.0
8.0,110.102715,2.0,61.03534,12.0,3.0,1.0
12.0,130.32,4.0,56.605923,1.0,1.0,0.0
38.0,65.42153,3.0,69.19761,1.0,1.0,1.0
44.0,112.22471,3.0,76.0852,12.0,1.0,0.0
17.0,40.380623,0.0,44.265736,1.0,1.0,0.0
33.0,129.97337,2.0,66.38938,12.0,1.0,1.0
49.0,143.76411,2.0,24.076235,24.0,2.0,0.0
32.0,39.85018,5.0,4.9388804,1.0,0.0,0.0
28.0,109.941734,3.0,86.5281,24.0,0.0,0.0
6.0,85.75804,2.0,43.332832,24.0,1.0,0.0
33.0,89.09491,1.0,55.049458,24.0,2.0,0.0
58.0,111.843666,1.0,25.495684,1.0,3.0,0.0
46.0,83.53626,4.0,24.573126,24.0,2.0,0.0
65.0,98.042435,1.0,35.741123,1.0,0.0,0.0
10.0,50.01713,0.0,62.857956,24.0,1.0,0.0
1.0,69.20586,0.0,39.669144,1.0,0.0,0.0
40.0,132.48125,1.0,43.28419,1.0,1.0,1.0
13.0,34.287327,1.0,35.10978,1.0,0.0,0.0
43.0,97.684784,0.0,73.315765,12.0,1.0,0.0
66.0,43.957317,3.0,67.3706,24.0,0.0,0.0
25.0,130.05014,0.0,40.317036,12.0,1.0,0.0
40.0,95.27571,2.0,63.682323,12.0,0.0,0.0
50.0,72.39634,2.0,45.09526,1.0,0.0,0.0
11.0,52.477207,4.0,43.249016,24.0,1.0,0.0
65.0,76.78981,3.0,49.005783,12.0,0.0,0.0
15.0,144.48961,1.0,62.864677,24.0,1.0,0.0
59.0,86.197205,4.0,32.15601,24.0,2.0,1.0
48.0,81.03364,2.0,60.047894,1.0,1.0,0.0
11.0,117.015594,1.0,99.95642,1.0,1.0,0.0
53.0,69.276115,3.0,53.662422,12.0,3.0,0.0
15.0,75.56512,2.0,50.714363,24.0,1.0,0.0
44.0,63.803204,1.0,48.316647,12.0,0.0,0.0
70.0,39.619568,4.0,59.56423,24.0,2.0,0.0
69.0,112.7952,1.0,17.791924,24.0,1.0,1.0
63.0,133.49402,1.0,84.02168,1.0,2.0,0.0
36.0,137.72705,7.0,69.62374,12.0,0.0,1.0
41.0,134.50438,0.0,37.109684,12.0,1.0,0.0
22.0,78.731895,3.0,50.630943,1.0,0.0,0.0
67.0,56.928604,2.0,38.853035,24.0,1.0,0.0
35.0,102.930084,3.0,55.9847,1.0,4.0,0.0
56.0,144.11163,2.0,51.227016,12.0,1.0,0.0
26.0,114.51659,2.0,54.57267,12.0,0.0,0.0
54.0,84.330315,2.0,29.433569,24.0,2.0,0.0
17.0,109.54511,1.0,40.36913,12.0,1.0,0.0
53.0,120.42993,4.0,72.92116,12.0,0.0,0.0
4.0,139.505,4.0,39.324173,1.0,1.0,0.0
8.0,119.21805,4.0,1.0,24.0,1.0,0.0
26.0,76.31477,0.0,46.987392,12.0,1.0,0.0
35.0,55.568848,2.0,98.22982,12.0,1.0,0.0
52.0,84.98462,2.0,66.977554,24.0,0.0,0.0
26.0,62.66313,3.0,38.317085,12.0,1.0,0.0
2.0,142.5594,2.0,48.987965,1.0,0.0,1.0
24.0,86.03556,3.0,63.597187,1.0,1.0,0.0
32.0,81.367325,1.0,14.874965,12.0,0.0,0.0
40.0,65.26551,2.0,32.87882,1.0,0.0,0.0
47.0,103.12291,0.0,57.966938,1.0,1.0,0.0
18.0,87.60667,1.0,81.88973,1.0,2.0,0.0
44.0,36.77636,3.0,41.213535,12.0,1.0,0.0
46.0,132.99701,0.0,81.34035,12.0,1.0,0.0
56.0,66.67167,3.0,34.91353,12.0,1.0,0.0
38.0,76.2352,0.0,1.0,12.0,1.0,0.0
59.0,46.736717,2.0,64.87621,12.0,2.0,0.0
16.0,91.941765,0.0,60.80798,1.0,1.0,0.0
52.0,111.26716,0.0,64.72369,24.0,0.0,0.0
4.0,134.5515,2.0,63.942097,12.0,0.0,1.0
8.0,26.708996,1.0,53.835003,24.0,2.0,0.0
63.0,146.53314,2.0,44.823696,12.0,1.0,0.0
35.0,111.49631,0.0,45.58623,1.0,1.0,0.0
45.0,56.958828,1.0,40.791973,12.0,2.0,0.0
44.0,46.58172,1.0,41.992184,1.0,2.0,0.0
51.0,58.49143,4.0,13.7793045,24.0,0.0,0.0
18.0,133.84435,4.0,25.71384,12.0,0.0,1.0
13.0,57.880722,3.0,46.731575,1.0,0.0,0.0
4.0,80.16675,5.0,5.1826606,12.0,2.0,1.0
63.0,111.74595,1.0,9.843204,12.0,0.0,1.0
17.0,133.35869,1.0,43.314358,1.0,1.0,1.0
42.0,105.61425,5.0,47.43338,1.0,2.0,1.0
33.0,117.9042,3.0,43.732895,24.0,1.0,0.0
12.0,42.532482,0.0,2.4018533,1.0,1.0,1.0
30.0,134.06302,4.0,81.047905,1.0,1.0,1.0
6.0,55.843494,3.0,21.275387,1.0,0.0,1.0
13.0,36.689163,2.0,33.63678,12.0,0.0,0.0
11.0,146.91176,1.0,24.76464,12.0,2.0,0.0
60.0,46.213192,2.0,75.98061,12.0,0.0,0.0
41.0,37.764755,1.0,58.428402,24.0,0.0,0.0
67.0,101.38271,6.0,40.535137,1.0,2.0,0.0
32.0,61.45221,5.0,39.12688,1.0,2.0,0.0
15.0,37.335396,1.0,53.591866,1.0,1.0,0.0
44.0,98.145744,3.0,25.068914,12.0,2.0,0.0
67.0,118.66808,2.0,57.614788,1.0,1.0,0.0
39.0,123.11579,1.0,39.027103,12.0,2.0,1.0
2.0,40.216637,4.0,60.392784,24.0,1.0,0.0
22.0,92.392715,7.0,59.71445,1.0,3.0,1.0
67.0,125.77819,1.0,38.12777,24.0,2.0,0.0
38.0,40.94131,2.0,8.945769,24.0,2.0,0.0
69.0,46.99869,1.0,45.063496,12.0,1.0,0.0
37.0,20.313482,2.0,21.010538,24.0,1.0,0.0
1.0,88.20244,5.0,51.572693,12.0,1.0,1.0
63.0,45.30862,2.0,44.86856,1.0,3.0,0.0
55.0,114.151535,5.0,38.2401,12.0,1.0,0.0
52.0,145.0878,0.0,24.088755,1.0,0.0,0.0
70.0,47.138214,0.0,73.73579,12.0,0.0,0.0
15.0,104.382614,2.0,40.926353,24.0,1.0,0.0
66.0,47.53848,1.0,97.06702,12.0,0.0,0.0
17.0,22.34089,2.0,50.698593,1.0,2.0,0.0
70.0,118.612045,0.0,57.031788,12.0,0.0,0.0
14.0,76.42061,3.0,50.784245,24.0,1.0,1.0
40.0,143.08229,3.0,56.831436,1.0,0.0,1.0
57.0,89.45716,0.0,71.853745,1.0,2.0,0.0
6.0,40.472775,4.0,72.084526,1.0,0.0,1.0
5.0,78.47068,0.0,14.667846,24.0,4.0,0.0
62.0,46.375935,0.0,67.10995,12.0,1.0,0.0
5.0,134.1438,2.0,59.942787,1.0,0.0,1.0
45.0,109.81741,0.0,50.717842,12.0,2.0,0.0
68.0,64.361046,0.0,84.251015,12.0,2.0,0.0
45.0,88.61664,2.0,85.055336,1.0,0.0,0.0
35.0,107.032425,3.0,68.09193,24.0,2.0,0.0
31.0,121.7715,3.0,39.129322,12.0,1.0,0.0
46.0,30.419138,1.0,26.150337,1.0,4.0,0.0
42.0,22.92745,0.0,65.088005,24.0,1.0,0.0
37.0,34.87885,2.0,77.190674,1.0,1.0,0.0
12.0,71.34952,1.0,9.426845,1.0,2.0,0.0
48.0,80.67186,2.0,71.72589,12.0,1.0,0.0
54.0,37.740013,7.0,44.90269,1.0,1.0,0.0
52.0,73.449905,1.0,13.819943,12.0,2.0,0.0
6.0,77.410965,1.0,59.387924,1.0,1.0,0.0
51.0,34.181694,4.0,68.18774,1.0,2.0,0.0
53.0,139.1658,1.0,42.973026,24.0,3.0,0.0
14.0,97.88897,2.0,28.852907,1.0,1.0,0.0
62.0,70.50962,2.0,84.24182,12.0,1.0,0.0
38.0,85.897934,1.0,36.627262,1.0,1.0,0.0
35.0,60.845673,1.0,73.189445,24.0,1.0,0.0
53.0,131.06303,3.0,19.738993,1.0,1.0,1.0
37.0,94.75195,3.0,58.320103,1.0,1.0,1.0
40.0,84.33646,6.0,57.750145,24.0,2.0,0.0
23.0,138.4151,4.0,67.46832,1.0,3.0,0.0
67.0,128.93736,3.0,79.859665,24.0,0.0,0.0
70.0,125.664246,3.0,33.727406,12.0,3.0,1.0
10.0,49.329197,1.0,60.415497,24.0,0.0,0.0
53.0,39.906006,5.0,22.668652,1.0,3.0,1.0
2.0,109.71255,0.0,22.441702,24.0,1.0,1.0
27.0,80.92349,4.0,38.433308,1.0,1.0,1.0
70.0,108.88265,4.0,58.186546,1.0,0.0,1.0
13.0,118.88154,3.0,83.53735,24.0,1.0,0.0
28.0,58.390755,1.0,87.17891,1.0,1.0,1.0
16.0,57.004555,3.0,42.902172,1.0,2.0,1.0
53.0,83.808105,3.0,56.11069,12.0,0.0,0.0
34.0,55.56141,1.0,68.86011,1.0,1.0,0.0
43.0,106.74838,0.0,65.307655,1.0,1.0,1.0
68.0,117.07496,2.0,46.610867,12.0,1.0,0.0
38.0,81.36507,2.0,51.522102,12.0,2.0,0.0
53.0,114.09397,5.0,47.796383,12.0,1.0,0.0
8.0,86.35688,3.0,45.83252,12.0,2.0,0.0
16.0,112.673325,3.0,43.17179,1.0,0.0,0.0
69.0,49.245872,2.0,47.60683,12.0,1.0,0.0
62.0,116.0496,2.0,41.883717,1.0,1.0,0.0
48.0,112.966125,6.0,27.291647,1.0,1.0,1.0
28.0,54.65874,0.0,67.2516,1.0,2.0,0.0
15.0,92.27623,4.0,60.325153,12.0,1.0,0.0
62.0,131.19052,2.0,87.531876,1.0,0.0,0.0
57.0,52.437943,4.0,57.39036,12.0,0.0,0.0
18.0,115.67737,1.0,41.660797,1.0,1.0,0.0
43.0,144.01567,1.0,37.47129,1.0,0.0,1.0
45.0,132.61145,1.0,50.947323,1.0,1.0,0.0
35.0,72.19761,2.0,61.057503,12.0,1.0,0.0
67.0,98.937004,3.0,45.10579,12.0,1.0,0.0
9.0,148.93011,1.0,20.59485,12.0,2.0,0.0
19.0,93.896866,4.0,35.219795,24.0,0.0,0.0
7.0,34.953587,1.0,50.3605,1.0,1.0,1.0
50.0,25.905998,2.0,64.80567,1.0,0.0,0.0
47.0,122.74088,0.0,20.283525,24.0,2.0,1.0
72.0,75.071686,4.0,55.30167,12.0,2.0,0.0
40.0,52.085674,2.0,54.42239,1.0,1.0,1.0
11.0,65.197365,0.0,40.96847,1.0,0.0,0.0
33.0,118.45847,3.0,38.261555,12.0,1.0,0.0
7.0,80.482155,1.0,35.273525,1.0,0.0,0.0
49.0,132.90494,1.0,52.816128,12.0,1.0,1.0
49.0,115.54033,5.0,72.53638,1.0,0.0,1.0
62.0,146.62184,1.0,73.95569,24.0,2.0,1.0
25.0,135.5055,2.0,27.520393,12.0,1.0,0.0
23.0,53.091137,3.0,46.260437,24.0,2.0,0.0
6.0,105.677704,4.0,6.129804,1.0,1.0,1.0
30.0,22.670595,5.0,52.183685,12.0,1.0,0.0
35.0,148.84387,1.0,61.952957,24.0,0.0,0.0
55.0,53.930794,1.0,81.41922,1.0,0.0,0.0
55.0,106.42336,2.0,14.270852,12.0,3.0,0.0
11.0,130.38997,1.0,28.238802,1.0,2.0,1.0
21.0,40.860405,2.0,52.882736,12.0,0.0,0.0
37.0,130.22432,2.0,17.632233,24.0,2.0,0.0
25.0,21.591936,3.0,53.444244,12.0,0.0,0.0
2.0,77.45703,3.0,62.460052,24.0,0.0,0.0
61.0,81.36489,6.0,24.374245,1.0,0.0,0.0
53.0,68.63179,0.0,52.651707,24.0,1.0,0.0
38.0,96.23002,1.0,25.755781,12.0,2.0,0.0
23.0,138.9295,3.0,77.508514,1.0,2.0,1.0
61.0,62.508583,4.0,54.132923,24.0,1.0,0.0
3.0,95.30379,1.0,37.19872,1.0,1.0,1.0
33.0,134.07013,1.0,25.237173,1.0,2.0,1.0
58.0,120.4894,1.0,57.782993,24.0,0.0,0.0
69.0,25.295324,0.0,77.15871,1.0,1.0,0.0
19.0,142.5628,2.0,34.569923,1.0,2.0,0.0
47.0,26.064098,0.0,41.207108,1.0,1.0,0.0
14.0,96.538605,1.0,34.957188,24.0,0.0,0.0
9.0,94.79597,1.0,81.10985,1.0,0.0,1.0
26.0,122.23073,2.0,11.82719,1.0,0.0,0.0
64.0,39.297596,7.0,75.71186,1.0,1.0,1.0
50.0,43.31815,2.0,42.45604,1.0,0.0,0.0
36.0,117.7739,1.0,48.5677,1.0,0.0,0.0
21.0,39.43562,1.0,43.187305,24.0,4.0,1.0
11.0,81.02787,1.0,54.79202,24.0,0.0,0.0
20.0,115.11425,1.0,35.404026,24.0,2.0,0.0
11.0,104.66145,1.0,71.16766,12.0,1.0,0.0
14.0,47.378544,1.0,71.97994,1.0,0.0,0.0
50.0,59.514835,2.0,30.33182,1.0,2.0,0.0
10.0,145.96674,3.0,63.34934,12.0,3.0,1.0
4.0,78.32718,2.0,42.87012,1.0,3.0,1.0
40.0,25.779472,3.0,51.03267,12.0,1.0,0.0
21.0,48.546036,3.0,80.50302,1.0,2.0,0.0
33.0,64.51656,1.0,36.519318,12.0,0.0,0.0
11.0,149.93362,3.0,68.53099,1.0,1.0,0.0
16.0,59.3499,2.0,59.1425,12.0,2.0,0.0
32.0,23.43146,2.0,46.11944,24.0,1.0,0.0
50.0,86.6798,2.0,57.348072,1.0,1.0,0.0
30.0,30.8687,0.0,54.96824,1.0,0.0,0.0
40.0,55.628788,0.0,26.832933,1.0,0.0,0.0
38.0,149.00981,4.0,37.865524,1.0,1.0,1.0
20.0,111.603004,2.0,29.094952,12.0,0.0,0.0
21.0,26.586662,5.0,44.467625,24.0,1.0,0.0
31.0,78.32928,1.0,76.9007,24.0,0.0,0.0
3.0,42.312878,1.0,61.620556,12.0,0.0,0.0
50.0,35.982807,0.0,21.348219,12.0,0.0,0.0
45.0,96.318504,3.0,44.532646,1.0,1.0,0.0
23.0,85.73527,0.0,54.672497,24.0,4.0,0.0
27.0,116.572655,1.0,64.88177,12.0,1.0,1.0
24.0,135.99982,4.0,36.98466,1.0,0.0,1.0
47.0,52.06864,1.0,25.251364,24.0,1.0,0.0
55.0,139.98895,0.0,48.873142,12.0,3.0,1.0
8.0,87.33893,3.0,61.380592,1.0,1.0,1.0
30.0,53.64854,1.0,54.69693,12.0,1.0,0.0
1.0,129.95216,3.0,32.30645,1.0,0.0,1.0
33.0,24.618889,0.0,85.09238,1.0,0.0,0.0
18.0,92.73622,2.0,48.02369,1.0,0.0,1.0
25.0,113.8108,1.0,53.874207,12.0,0.0,0.0
33.0,56.3971,3.0,36.76065,1.0,2.0,1.0
24.0,132.25395,2.0,72.13016,1.0,4.0,1.0
29.0,51.23699,1.0,61.43694,1.0,0.0,0.0
56.0,129.18365,0.0,56.29327,1.0,1.0,0.0
59.0,30.210846,2.0,26.966904,12.0,3.0,1.0
1.0,40.79059,4.0,71.88061,12.0,1.0,0.0
28.0,69.52799,3.0,65.13806,1.0,2.0,0.0
61.0,131.02722,0.0,70.29867,1.0,1.0,0.0
39.0,38.796097,1.0,50.740585,1.0,3.0,0.0
15.0,133.80698,2.0,48.502777,12.0,1.0,0.0
43.0,49.865097,4.0,46.358143,24.0,2.0,0.0
11.0,78.826096,2.0,95.579956,1.0,1.0,1.0
2.0,65.85547,2.0,39.151073,1.0,0.0,0.0
46.0,35.35641,4.0,26.275103,1.0,2.0,1.0
38.0,142.76027,2.0,42.534878,12.0,3.0,0.0
55.0,76.96318,1.0,39.33746,1.0,0.0,0.0
25.0,109.743065,2.0,75.19694,12.0,1.0,0.0
62.0,94.7848,0.0,22.880152,12.0,2.0,0.0
31.0,85.22307,2.0,38.77418,1.0,1.0,0.0
54.0,100.15509,3.0,53.810463,12.0,0.0,0.0
8.0,136.7845,3.0,75.36586,24.0,0.0,0.0
7.0,110.91061,2.0,64.26265,1.0,1.0,1.0
57.0,89.22241,1.0,82.38035,12.0,1.0,0.0
61.0,103.874176,3.0,56.91586,12.0,3.0,1.0
68.0,98.83125,1.0,45.927612,1.0,2.0,0.0
24.0,76.305756,3.0,67.11113,24.0,0.0,0.0
2.0,101.21932,1.0,22.656782,1.0,1.0,1.0
71.0,77.66408,2.0,15.8022995,1.0,1.0,1.0
44.0,118.48987,4.0,69.52527,12.0,0.0,0.0
18.0,145.95862,2.0,54.211338,24.0,1.0,0.0
55.0,144.7825,1.0,69.280075,1.0,1.0,0.0
66.0,126.695656,1.0,32.952553,12.0,2.0,0.0
21.0,98.22865,2.0,75.69568,1.0,1.0,1.0
56.0,117.41316,1.0,63.407177,12.0,0.0,0.0
57.0,43.14628,1.0,49.377594,12.0,1.0,0.0
37.0,82.2724,2.0,54.146957,12.0,1.0,0.0
46.0,53.44962,1.0,56.938557,24.0,5.0,0.0
20.0,20.454348,0.0,32.865356,12.0,2.0,1.0
67.0,145.67589,2.0,42.29971,1.0,1.0,0.0
71.0,132.30031,2.0,56.622448,24.0,0.0,0.0
71.0,86.78082,2.0,41.497322,1.0,1.0,0.0
54.0,53.0398,2.0,20.611622,12.0,1.0,0.0
4.0,110.08678,1.0,55.897774,12.0,1.0,0.0
27.0,76.52414,1.0,66.72068,24.0,1.0,0.0
33.0,124.43544,3.0,71.37069,1.0,1.0,1.0
70.0,149.93735,1.0,60.64621,12.0,2.0,0.0
40.0,65.38074,1.0,66.36614,12.0,0.0,0.0
39.0,51.772396,3.0,69.75018,12.0,2.0,1.0
11.0,54.759724,0.0,51.593117,24.0,0.0,0.0
58.0,32.135014,2.0,7.6216664,1.0,2.0,0.0
25.0,71.226006,4.0,73.195625,1.0,1.0,0.0
7.0,22.265257,0.0,32.133633,12.0,1.0,0.0
72.0,34.87142,4.0,27.382462,1.0,1.0,0.0
14.0,55.320446,4.0,27.93185,24.0,1.0,1.0
2.0,40.78216,4.0,99.69156,1.0,0.0,0.0
6.0,115.18068,2.0,58.810955,12.0,3.0,1.0
33.0,33.728622,6.0,29.167671,12.0,3.0,1.0
8.0,132.57924,4.0,36.331673,24.0,2.0,1.0
61.0,48.744884,2.0,49.9855,12.0,0.0,0.0
37.0,34.11678,3.0,60.848076,1.0,3.0,0.0
24.0,21.313864,0.0,55.585846,1.0,2.0,0.0
1.0,112.976654,6.0,31.427872,24.0,1.0,1.0
35.0,53.360176,3.0,56.34293,24.0,0.0,0.0
11.0,86.23482,2.0,37.776245,12.0,1.0,0.0
71.0,34.510086,3.0,70.9383,12.0,0.0,0.0
21.0,148.08847,1.0,51.12593,1.0,3.0,0.0
35.0,36.300014,1.0,34.813316,12.0,1.0,0.0
2.0,73.55037,2.0,63.779083,12.0,0.0,0.0
10.0,130.71443,2.0,57.664898,1.0,0.0,0.0
15.0,51.835304,1.0,40.502686,1.0,1.0,1.0
4.0,54.706333,5.0,64.601845,12.0,0.0,0.0
53.0,125.104935,1.0,62.582344,12.0,2.0,0.0
69.0,55.534157,1.0,74.036446,1.0,2.0,0.0
71.0,20.37327,2.0,64.202774,24.0,1.0,0.0
20.0,75.628784,3.0,45.72106,1.0,0.0,0.0
57.0,21.629578,2.0,16.189404,12.0,1.0,0.0
37.0,138.273,1.0,53.732933,24.0,0.0,0.0
4.0,103.43572,3.0,56.836086,24.0,1.0,0.0
7.0,95.791855,1.0,51.023937,24.0,2.0,1.0
40.0,46.206635,1.0,1.0,24.0,1.0,0.0
31.0,110.993004,3.0,63.5766,12.0,1.0,0.0
1.0,108.043106,3.0,31.758995,12.0,0.0,1.0
67.0,27.860264,3.0,63.714455,24.0,2.0,0.0
53.0,134.51006,0.0,84.013695,12.0,0.0,0.0
37.0,95.32374,3.0,44.94405,12.0,1.0,0.0
72.0,123.02069,3.0,58.76968,1.0,1.0,0.0
70.0,54.17883,0.0,50.655556,12.0,0.0,0.0
71.0,35.866215,1.0,60.511673,1.0,0.0,0.0
19.0,111.31844,2.0,52.0689,12.0,0.0,1.0
64.0,123.20475,4.0,39.660393,1.0,2.0,1.0
37.0,70.18436,3.0,31.901155,1.0,0.0,0.0
53.0,23.079996,1.0,81.80931,1.0,0.0,0.0
62.0,126.373024,2.0,58.77106,12.0,2.0,1.0
12.0,46.79221,3.0,66.6103,24.0,3.0,0.0
33.0,64.07415,1.0,57.98126,1.0,0.0,1.0
10.0,101.67003,3.0,69.515366,1.0,0.0,1.0
21.0,32.994114,2.0,32.080654,12.0,1.0,0.0
30.0,29.35945,2.0,51.663628,12.0,0.0,1.0
62.0,23.34149,2.0,60.109722,1.0,1.0,1.0
63.0,139.16318,3.0,75.85339,12.0,2.0,0.0
29.0,60.479755,3.0,103.461525,24.0,2.0,0.0
24.0,105.88564,2.0,58.15037,1.0,0.0,0.0
39.0,148.60059,2.0,36.777985,12.0,1.0,0.0
66.0,107.0286,4.0,26.08714,1.0,1.0,0.0
71.0,88.26232,2.0,31.903706,24.0,2.0,0.0
17.0,87.71959,2.0,34.517612,24.0,0.0,0.0
14.0,68.99923,3.0,1.0,12.0,0.0,0.0
51.0,97.97135,3.0,36.4869,24.0,1.0,0.0
22.0,144.64288,0.0,64.334816,1.0,2.0,1.0
15.0,122.445724,1.0,51.507996,12.0,0.0,1.0
3.0,75.14946,4.0,44.827507,24.0,0.0,0.0
30.0,63.217827,1.0,17.560947,24.0,2.0,0.0
29.0,134.8591,2.0,71.0082,12.0,2.0,0.0
41.0,37.652157,1.0,60.236267,1.0,2.0,0.0
15.0,130.44609,1.0,49.741367,1.0,0.0,0.0
52.0,53.15998,2.0,5.949616,1.0,1.0,0.0
49.0,113.0318,2.0,40.18455,24.0,1.0,0.0
34.0,124.80868,1.0,58.674366,12.0,0.0,0.0
14.0,82.009544,2.0,49.428654,12.0,1.0,1.0
37.0,44.996918,1.0,53.83876,1.0,2.0,0.0
49.0,129.81981,3.0,63.708923,12.0,1.0,1.0
27.0,67.776085,1.0,53.09478,12.0,1.0,0.0
19.0,61.688435,3.0,62.9935,12.0,1.0,0.0
37.0,86.3021,1.0,33.129017,1.0,1.0,0.0
26.0,76.56121,5.0,25.544565,1.0,0.0,1.0
29.0,108.79679,0.0,59.547215,1.0,1.0,1.0
26.0,37.835716,0.0,63.64817,24.0,0.0,0.0
22.0,76.639656,3.0,60.379475,12.0,2.0,0.0
52.0,135.92123,1.0,52.631725,12.0,1.0,0.0
34.0,24.688152,2.0,43.51918,24.0,0.0,0.0
34.0,79.45399,1.0,54.21972,12.0,0.0,0.0
48.0,105.869156,3.0,57.586,12.0,1.0,0.0
27.0,135.40244,0.0,58.78595,12.0,0.0,0.0
8.0,97.19221,3.0,102.14279,1.0,0.0,1.0
62.0,127.18295,3.0,31.583923,1.0,1.0,0.0
5.0,48.949833,2.0,114.51986,24.0,1.0,0.0
42.0,65.86523,2.0,24.863579,12.0,2.0,0.0
20.0,142.47719,1.0,57.713375,1.0,2.0,1.0
16.0,135.17676,2.0,26.103148,24.0,2.0,1.0
4.0,92.53389,1.0,56.124874,1.0,2.0,0.0
65.0,81.813484,4.0,69.642456,12.0,1.0,0.0
31.0,78.63876,3.0,50.651653,12.0,1.0,0.0
25.0,27.642656,2.0,69.46161,1.0,2.0,0.0
54.0,136.00902,2.0,41.526356,1.0,2.0,0.0
3.0,126.359436,1.0,9.002717,12.0,1.0,1.0
41.0,79.31265,1.0,62.534184,24.0,0.0,0.0
36.0,56.327198,5.0,50.612766,24.0,1.0,0.0
40.0,64.57968,2.0,40.407722,24.0,1.0,0.0
9.0,36.010876,0.0,41.78877,1.0,0.0,0.0
69.0,113.832664,3.0,58.131634,1.0,1.0,1.0
18.0,92.36708,2.0,33.709343,12.0,1.0,0.0
49.0,50.433445,0.0,57.504898,12.0,2.0,0.0
54.0,100.99072,2.0,73.77274,1.0,1.0,0.0
25.0,147.29993,0.0,91.2014,1.0,2.0,0.0
10.0,35.91137,2.0,78.09053,1.0,0.0,0.0
22.0,79.60305,3.0,53.23491,1.0,0.0,0.0
59.0,84.24065,4.0,55.1533,12.0,1.0,0.0
66.0,41.68364,2.0,41.99503,24.0,0.0,0.0
68.0,89.10543,3.0,40.68713,1.0,0.0,0.0
17.0,98.77705,0.0,67.440636,12.0,0.0,0.0
44.0,40.45479,3.0,43.8498,1.0,0.0,0.0
11.0,40.114105,0.0,57.32199,1.0,0.0,0.0
52.0,131.32533,1.0,30.74981,1.0,2.0,0.0
30.0,60.480366,4.0,77.40625,1.0,0.0,0.0
52.0,101.943344,4.0,43.550865,1.0,0.0,1.0
50.0,101.4805,1.0,71.75958,12.0,2.0,1.0
72.0,129.09221,3.0,35.92354,12.0,0.0,0.0
36.0,116.1863,1.0,34.86579,12.0,0.0,1.0
25.0,129.27493,3.0,76.56064,12.0,1.0,0.0
38.0,101.27792,4.0,37.47985,1.0,1.0,1.0
12.0,78.42943,1.0,18.641994,1.0,0.0,0.0
9.0,71.16365,2.0,29.201189,1.0,2.0,1.0
38.0,69.27387,1.0,67.13417,1.0,1.0,0.0
60.0,74.391106,5.0,65.21241,1.0,0.0,0.0
39.0,36.810204,3.0,34.749977,24.0,0.0,0.0
57.0,75.114586,7.0,37.365627,24.0,0.0,0.0
13.0,70.62784,6.0,63.460316,24.0,0.0,1.0
33.0,24.494316,1.0,76.31841,12.0,2.0,0.0
45.0,55.767,0.0,48.62401,12.0,0.0,0.0
26.0,117.74791,3.0,61.08477,12.0,0.0,0.0
2.0,95.13293,4.0,67.46866,12.0,1.0,0.0
6.0,124.80177,1.0,93.06007,1.0,0.0,0.0
67.0,90.549446,0.0,26.885681,24.0,1.0,0.0
44.0,131.03088,2.0,36.62553,24.0,1.0,0.0
20.0,123.48872,1.0,39.870533,1.0,0.0,1.0
19.0,32.776993,0.0,66.55048,12.0,0.0,0.0
3.0,147.01083,3.0,44.961647,24.0,1.0,0.0
69.0,21.917168,1.0,56.244915,24.0,1.0,0.0
8.0,97.58894,0.0,52.43686,1.0,0.0,1.0
55.0,123.0265,2.0,50.034744,12.0,1.0,1.0
18.0,63.146236,2.0,52.14793,1.0,2.0,1.0
25.0,97.81407,4.0,70.598015,1.0,1.0,1.0
20.0,67.07593,1.0,30.588287,1.0,2.0,1.0
60.0,27.879948,3.0,47.030876,1.0,1.0,0.0
3.0,21.099997,2.0,25.694445,12.0,0.0,0.0
26.0,32.332066,1.0,54.53114,12.0,0.0,0.0
21.0,32.793247,0.0,46.089424,24.0,0.0,0.0
20.0,99.41567,1.0,71.384865,12.0,0.0,0.0
14.0,88.36248,2.0,49.903534,1.0,3.0,0.0
66.0,79.21023,4.0,41.12322,12.0,3.0,0.0
28.0,109.94979,3.0,45.0658,24.0,1.0,0.0
31.0,22.187397,0.0,84.46848,12.0,1.0,0.0
28.0,55.22785,0.0,18.598389,12.0,0.0,0.0
71.0,121.06106,1.0,37.449677,1.0,3.0,0.0
25.0,138.29703,2.0,50.72016,1.0,2.0,1.0
25.0,76.98376,5.0,37.271473,24.0,1.0,0.0
24.0,30.592916,1.0,59.813633,1.0,0.0,0.0
